id,title,publication_date,doi,type,cited_by_count,source_name,authors,first_author_affiliations,is_oa,oa_status,oa_url,abstract,topics
https://openalex.org/W4408384112,The Freedom of Future People,2025-03-03,https://doi.org/10.1111/papa.12283,article,0,Philosophy &amp Public Affairs,Andreas T. Schmidt,University of Groningen,True,hybrid,https://doi.org/10.1111/papa.12283,"ABSTRACT What happens to liberal political philosophy, if we consider not only the freedom of present but also future people? In this article, I explore the case for long‐term liberalism: freedom should be a central goal, and we should often be particularly concerned with effects on long‐term future distributions of freedom. I provide three arguments. First, liberals should be long‐term liberals: liberal arguments to value freedom give us reason to be (particularly) concerned with future freedom, including freedom in the far future. Second, longtermists should be liberals, particularly under conditions of empirical and moral uncertainty. Third, long‐term liberalism plausibly justifies some restrictions on the freedom of existing people to secure the freedom of future people, for example when mitigating climate change. At the same time, it likely avoids excessive trade‐offs: for both empirical and philosophical reasons, long‐term and near‐term freedom show significant convergence. Throughout I also highlight important practical implications, for example on longtermist institutional action, climate change, human extinction, demography, and global catastrophic risks.",Climate Change and Geoengineering
https://openalex.org/W4406119962,Reproducing Intelligence: Eugenics and Behavior Genetics Past and Present,2025-01-07,https://doi.org/10.1525/luminos.218.f,book-chapter,0,University of California Press eBooks,Emily Klancher Merchant,,False,closed,https://doi.org/10.1525/luminos.218.f,"In the early months of 2023, a thin, white, wealthy, bespectacled Pennsylvania couple began gracing the pages of newspapers and covers of magazines across the United States.Fearing that declining birth rates around the world would lead to what they termed ""civilizational collapse, "" this couple-Malcolm and Simone Collins-had started the Pronatalist Foundation to encourage elite couples in wealthy countries to have more children. 1Theirs is a high-tech pronatalism, advocating not just the use of assisted reproductive technologies but also polygenic embryo screening, a brand-new and yet unproven technique to identify the embryos in an in vitro batch with the lowest predicted risk of complex disease and the highest predicted capacity for mental health and educational success. 2The term pronatalism refers to any effort to increase birth rates.The Collins' pronatalism, however, is more akin to positive eugenics-efforts to increase births only among a segment of the population considered superior-and in their case to choose superior embryos as well. 3hile it is technically possible to assess the educational aptitude of an embryo, such screening is not commercially available, and scientists have argued that using this information to select an embryo for implantation would have little effect on the resulting child's actual educational attainment (compared to an embryo from the same biological parents selected at random). 4 Nonetheless, a 2023 survey found that nearly 40 percent of participants would strongly consider using predicted educational attainment as a basis on which to select their own embryos if such information were available at no cost. 5Simone and Malcolm Collins used a DIY version of this screening for their third and fourth children. 6riting about the Collinses in Bloomberg, Carey Goldberg says that ""choosing your embryo based on its odds of earning a graduate degree is still a long way","Cognitive Abilities and Testing; Race, Genetics, and Society; BRCA gene mutations in cancer"
https://openalex.org/W4408473246,Food trade disruption after global catastrophes,2025-03-14,https://doi.org/10.5194/egusphere-egu25-117,preprint,0,,Florian Ulrich Jehn; Łukasz G. Gajewski; Johanna Hedlund; Constantin Arnscheidt; Lili Xia; Nico Wunderling; David Denkenberger,,False,closed,,"The global food trade system is resilient to minor disruptions but vulnerable to major ones. Major shocks can arise from global catastrophic risks, such as abrupt sunlight reduction scenarios (e.g., nuclear war) or global catastrophic infrastructure loss (e.g., due to severe geomagnetic storms or a global pandemic). We use a network model to examine how these two scenarios could impact global food trade, focusing on wheat, maize, soybeans, and rice, accounting for about 60% of global calorie intake. Our findings indicate that an abrupt sunlight reduction scenario, with soot emissions equivalent to a major nuclear war between India and Pakistan (37 Tg), could severely disrupt trade, causing most countries to lose the vast majority of their food imports (50-100 % decrease), primarily due to the main exporting countries being heavily affected. Global catastrophic infrastructure loss of the same magnitude as the abrupt sunlight reduction has a more homogeneous distribution of yield declines, resulting in most countries losing up to half of their food imports (25-50 % decrease). Thus, our analysis shows that both scenarios could significantly impact the food trade. However, the abrupt sunlight reduction scenario is likely more disruptive than global catastrophic infrastructure loss regarding the effects of yield reductions on food trade. This study underscores the vulnerabilities of the global food trade network to catastrophic risks and the need for enhanced preparedness.",Agricultural risk and resilience
https://openalex.org/W4408273696,"Creating Superhumans, Disrupting Human Nature",2025-03-10,https://doi.org/10.55613/jeet.v35i2.175,article,0,Journal of Ethics and Emerging Technologies,Aleksandra Kornienko,,False,closed,https://doi.org/10.55613/jeet.v35i2.175,"Advances in biotechnology will soon enable editing the DNA of our future children, which raises multiple concerns. This paper examines two common concerns: that genetic enhancement may create biologically distinct “superhumans” who might outcompete ordinary humans or cause a societal collapse, and that modifying the human genome might “disrupt human nature”, leading to the loss of our humanness. While these concerns appear distinct, both ultimately fear that genome editing may create individuals who can no longer be identified as “human” endangering humanity as we know it, and thus both view genome editing as an existential threat. This paper critically evaluates these concerns by examining the feasibility of the envisioned scenarios, arguing that the emergence of a distinct superhuman species is highly unlikely as it would require reproductive isolation achievable only through strictly controlled reproduction, while the emergence of people with enhanced traits might not necessarily convert into a societal catastrophe. Likewise, human nature is unlikely to be fundamentally altered by genome editing without extreme reproductive control, while the genome alone does not define human nature that has significantly evolved throughout human history. Since both feared scenarios would require a dystopian level of reproductive control rather than the mere availability of genome editing, I conclude by discussing the use of extreme totalitarian scenarios in guiding genome editing policy. This paper contributes to the debate on human genetic enhancement by challenging two common existential concerns and advocating for evidence-based ethical and policy deliberations.","Geographies of human-animal interactions; Race, Genetics, and Society; Space Science and Extraterrestrial Life"
https://openalex.org/W4408589358,Six Minutes to Winter,2025-01-01,https://doi.org/10.5040/9781399410540,book,0,Bloomsbury Publishing Plc eBooks,Mark Lynas,,False,closed,,"<JATS1:p>‘Terrifying and timely, this is a book everyone should read and heed’ - George Monbiot 'Urgent, gripping and sobering, Six Minutes to Winter is a hair-raising wake-up call’ - David Wallace-Wells ‘Powerful and insightful. Although many have forgotten about nuclear weapons, we shouldn't’ - Charles Oppenheimer</JATS1:p> <JATS1:p>The world is currently closer to superpower conflict than at any time since the 1962 Cuban Missile Crisis. World War III is a real possibility, and with 12,000 warheads in the arsenals of more than half a dozen countries, we are standing on a nuclear knife edge.</JATS1:p> <JATS1:p>Despite receiving very little attention, nuclear war is a far greater threat to humanity's immediate survival than climate change. While climate heating threatens humanity over many decades, nuclear war could destroy civilisation in just a few hours. A major missile exchange would mean months of near-total darkness, followed by a decade-long global nuclear winter that would destroy most life on Earth. Virtually everyone would starve in the resulting worldwide famine, and there would be no reliable refuge.</JATS1:p> <JATS1:p>We are sleepwalking to Armageddon. There are no mass marches, no COPs, no nuclear Greta. But the climate experience teaches us that ignoring a problem is no solution, and that a worldwide mobilisation can work. Six Minutes to Winter presents an unflinching view of the nuclear nightmare, but also describes how weapons can be taken off hair-trigger alert and ultimately abolished altogether. If human civilisation is to survive long term, we have no alternative.</JATS1:p>",
https://openalex.org/W4408483106,Resilience in the Polycrisis. Addressing multiple risks through multiple resilience dividends,2025-03-15,https://doi.org/10.5194/egusphere-egu25-21772,preprint,0,,Piotr Żebrowski; Romain Clercq-Roques; P.S. Patil; Stefan Hochrainer‐Stigler,,False,closed,,"Despite wide-spread recognition and rhetoric regarding the burdens imposed by simple and systemic disaster and climate risks as well as solid evidence regarding the benefits of reducing risk, it has remained difficult to motivate sustained investment into disaster risk reduction (DRR) and climate change adaptation (CCA) at individual project level as well as country scale. To this effect, international policy debate over the last years in the wake of the international compacts of 2015 has emphasized the need for orienting such investments toward interventions that generate so-called triple or multiple resilience dividends. Such dividends include reducing loss of lives and livelihoods, unlocking development, and creating development co-benefits. In addition to risk reduction benefits from project investment (1st dividend), these suggested dividends would arise from positive externalities, such as unlocked development (2nd dividend) and co-benefits (3rd dividend), e.g. investment into health systems with returns from treating disaster-affected patients and those affected by idiosyncratic events, such as from disease or accidents. In economic parlance, externalities (also called spill-overs) can be considered the benefits (if positive) or costs (if negative) not directly captured in market prices or transactions. In our discussion, we consider externalities as the unplanned positive or negative effects arising from risk management investment. While externalities have been considered in sustainability decision-making for public sector investment decisions for many issues, in DRR and CCA they are generally not yet well captured, which gave rise to the concept of triple dividend decision-making propositions.&amp;#160;&amp;#160;Yet, while triple and multi resilience dividend decision-making have received attention in policy and practice over the last decade, evidence remains scarce, particularly as to the 2nd dividend (the externalities). We suggest that systemic risk research with its focus on interdependent systems coupled with resilience dividend decision-making reasoning may point a way forward for improved decision-making on disaster and climate risks (reduction).&amp;#160;This article queries what resilience assessment methods, metrics and evidence exist to address interconnected systemic and global catastrophic risks for informing efforts towards transformational resilience across systems.&amp;#160;Based on insights and examples&amp;#160;from decision-making analysis as well as systemic risk research we show&amp;#160;how analysts and decision-makers can better consider the various resilience dividends, i.e., positive externalities and co-benefits of disaster risk reduction measures beyond the reduction of losses and assess dependencies in risk and benefits' creation across micro and macro scales. As we suggest, this may enable a more comprehensive evaluation of interventions with benefits arising at various scales, thus in many cases, where there are strong dependencies across systems, such benefits may result in reduced cost (trade-offs) and increased benefits (or synergies) for risk reduction and resilience.&amp;#160;",Insurance and Financial Risk Management
https://openalex.org/W4406151044,"The polycrisis is here, and system dynamics can help: a call to action",2025-01-01,https://doi.org/10.1002/sdr.1796,article,0,System Dynamics Review,Vinícius Picanço Rodrigues; Michael Lawrence; Scott Janzwood,Insper; University of Strathclyde,False,closed,https://doi.org/10.1002/sdr.1796,"The current state of the world is unquestionably precarious. The System Dynamics (SD) community has spent decades examining the complexity of global issues and responding to the ensuing risks—from the limits to growth (Herrington, 2021; Nature, 2022) and climate change (Rooney-Varga et al., 2021; Sterman, 2008) to the opioid crises (Jalali et al., 2020; Nataraj et al., 2024), poverty (Herrera de Leon & Kopainsky, 2019), and violent conflicts (Clancy et al., 2024). However, today's crises feel different. What has changed? The answer lies in the emergence of what scholars today call the polycrisis. At the core of the concept is the intuition that what may appear to be separate crises in different systems in fact interact and reshape one another in ways that compound their harms yet remain underappreciated in policy and analysis. Definitions vary (see Matlovič & Matlovičová, 2024), but virtually all of them adopt a systems perspective as the essential foundation of the concept. Polycrisis thinkers maintain that the polycrisis as a whole is both different, and generally worse, than the sum of its constituent crises, thus constituting an emergent phenomenon (e.g., World Economic Forum, 2023). They recognize the interactions between multiple causes working in complex patterns (such as feedback loops) to generate crises, while others continue to offer reductionist explanations (e.g., Tooze, 2022). And polycrisis thinkers emphasize nonlinear dynamics and unpredictability of the systems in which crises occur—properties that defy conventional risk analysis and traditional policymaking approaches (Davies & Hobson, 2023). One particular approach understands a crisis as the harmful disequilibrium that occurs when long-term stresses and more proximate trigger interact to push a system out of its established basin of attraction (Lawrence, Homer-Dixon, Janzwood, et al., 2024). The resonance of polycrisis thinking with the SD community's concerns is readily evident. To pursue these intersections would not just seize a promising opportunity, it is an urgent imperative that could help the world navigate the world's precarious and unprecedented condition (Homer-Dixon, 2023). To aid the collaboration, members of the polycrisis community set out a productive, practicable, and stimulating agenda for research and action in May 2024. Many of the priorities articulated in Polycrisis Research and Action Roadmap can and should be taken up by the SD community (the roadmap is co-authored by the Cascade Institute, the Potsdam Institute for Climate Action Research (PIK), the Research Institute for Sustainability/Helmholtz Centre Potsdam, and the Centre for the Study of Existential Risk (CSER) at Cambridge University) (Lawrence, Shipman, et al., 2024). First, in terms of theoretical foundations, researchers and practitioners should be more explicit about their positions about the nature of the polycrisis, the level of crises' interactions sufficient to qualify as a polycrisis and the concepts of risk and crisis (SD has a deep-rooted epistemology based on operationalizing and making mental models explicit). Second, regarding empirical research, there is a compelling call to more clearly identify the systems under investigation and the boundaries of those systems, along with the mechanisms behind crisis spread and contagion (the tools and approaches within the SD community have largely debated the boundaries of models and diffusion mechanisms in several fields). Third, as for practical applications, policymakers and other frontline stakeholders are excluded from the polycrisis research process, often as the result of a ""negativity bias"" within the field that limits reach (SD has long been applied to understand and address wicked problems with a perceived strong ""negative"" bias and the SD community has developed many innovative group-based and participatory modeling processes). Fourth, in terms of community building, the development of a polycrisis field requires a unified identity that represents diverse perspectives and fosters cooperation, along with the organizational infrastructure to support communication and collaboration (the SD community sets an excellent benchmark with the System Dynamics Society and the System Dynamics Review). With those four dimensions in mind, we put forth a set of five key features of the overarching SD approach and academic community that makes it uniquely positioned to make significant contributions to the emerging field of polycrisis analysis. One approach to polycrisis analysis is the stress–trigger–crisis (STC) model, where slow-moving systemic stresses (e.g., climate change or socioeconomic inequality) interact with fast-moving trigger events (e.g., financial collapses or pandemics) to push global systems into disequilibrium (Lawrence, Shipman, & Homer-Dixon, 2024). What makes polycrisis particularly dangerous is the feedback loops between these stresses and trigger events. For instance, a pandemic might worsen socioeconomic inequality, which in turn undermines public health systems, creating conditions for future health crises. These feedback loops can be explained by modeling how crises in one system can intensify or trigger crises in others based on a fundamental ""endogenous point of view"", which George Richardson calls the sine qua non of systems approaches (Richardson, 2011). SD can offer critical insights into how we might break dangerous loops of crisis amplification and develop more resilient systems. The unpredictability of polycrisis is one of its defining features, as the precise timing and location of trigger events are difficult to forecast. Within this context, SD offers tools to support scenario analysis, allowing us to simulate how different patterns of behavior might emerge. Inter-systemic feedback diagrams (Lawrence, Shipman, & Homer-Dixon, 2024), for example, depict how stressors in one domain, such as climate heating, can lead to cascading effects in other domains, such as pandemics and economic crises. The SD community can then further provide decision-makers with tools to anticipate and mitigate the potential impacts of future crises. This type of scenario analysis is essential for policymakers trying to navigate a world of profound uncertainty. Polycrisis analysis is inherently interdisciplinary, requiring insights from fields as diverse as environmental science, political economy, public health, and international relations. One of the strengths of SD is its ability to integrate knowledge from multiple domains into coherent models. SD can support the development of comprehensive models that capture the interactions between various systems in crisis. For example, the STC model emphasizes how systemic stresses slowly erode a system's equilibrium, while trigger events push the system into disequilibrium. As system dynamicists, we can play a vital role in refining these models, using our tools to better map out the complex causal pathways that define the polycrisis. A key challenge of polycrisis analysis is the sheer complexity of the interactions between crises. Policymakers, faced with a flood of data and (mis)information, often struggle to entirely grasp the full extent of the interconnections between crises in different systems. This is where SD can provide decision support tools, helping policymakers understand how interventions in one system might ripple through others, producing unintended consequences. The domino diagrams used to map the intersection between systemic risks in recent polycrisis analysis (see Lawrence, Shipman, & Homer-Dixon, 2024) offer a powerful metaphor, as they illustrate how a trigger event in one system (e.g., a spike in energy prices) can cause cascading failures across others (e.g., food shortages, economic instability). SD models can extend these metaphors, offering policymakers tangible simulations of how actions seemingly focusing on one area—such as implementing climate policies or regulating financial markets—can have wide-ranging impacts. We can make use of our long tradition of management flight simulators and serious games, such as the En-ROADS global climate simulator, to respond to these demands (Kapmeier et al., 2021). Finally, as polycrisis typically pushes systems into states of disequilibrium, the system's usual feedback mechanisms might break down or change nature, leading to unpredictable and potentially catastrophic outcomes. SD can help map out the possible transitions back to stability, identifying pathways that minimize harm. When systems are forced out of equilibrium, they may enter periods of volatility and disruption, frequently resulting in cascading harms. SD models can offer insights into how we might navigate these periods of disequilibrium, by identifying the leverage and intervention points that can either stabilize the system or push it into a new, more sustainable equilibrium. The polycrisis is here, and the SD community has the tools to make a difference. By embracing polycrisis analysis, we can extend our tradition of tackling the world's most pressing challenges and contribute to building a more resilient, just, and sustainable global system. It is time for system dynamicists to collaborate with experts across disciplines, to refine our models of complex crises, and to offer decision-makers the tools they need to navigate an uncertain and turbulent world. Together, we can help unravel the polycrisis. The authors have no organizations or individuals to acknowledge. Vinicius Picanço Rodrigues is an Assistant Professor at Insper Institute of Education and Research (Brazil) and Honorary Research Fellow at the University of Strathclyde (UK). His applied research focuses on the environmental and social impacts of supply chains, which he views as complex yet critical and vulnerable systems for sustainable development. Vinicius holds a Ph.D. in Engineering from the Danmarks Tekniske Universitet (DTU) and a Graduate Certificate in Logistics and Supply Chain Management from the Massachusetts Institute of Technology (MIT). Michael Lawrence is a Fellow on the Polycrisis program team. He uses complexity science to understand the coevolution of conflict, violence, and social structure, and through this work, he has developed expertise on global governance, societal collapse, the psychology of dehumanization, transnational organized crime, and peacebuilding. Mike holds a Ph.D. in Global Governance from the University of Waterloo. Scott Janzwood leads the development and management of the Cascade Institute's research projects. His research focuses on how scientists and policymakers communicate uncertainty and collaborate to address global catastrophic risks, such as climate change, pandemics, and other emerging threats. Scott holds a Ph.D. in Global Governance from the University of Waterloo. No data were created or analyzed, so data sharing is not applicable.",Complex Systems and Decision Making; Sustainability and Climate Change Governance
https://openalex.org/W4406815174,The Wisdom of Negativity: Embracing Public Concerns About Emerging Technologies,2025-01-25,https://doi.org/10.1007/s11569-024-00465-6,article,1,NanoEthics,Henry G. W. Dixson,,True,hybrid,https://doi.org/10.1007/s11569-024-00465-6,"Abstract There can be a temptation to dismiss moral pushback against novel science and technology, particularly commonplace labels for nanotechnology and synthetic biology like “playing God” or “messing with nature"". One of the reasons for this is an implicit association between tragic themes and a lack of constructive benefit. Therefore, this paper uses concepts from art and cinema to offer a new perspective on public ""fears"": ecstatic reframing. By treating negative narratives not as roadblocks to progress, but portals into latent dreams, this novel method reframes such views as housing a positive vision. However, while this offers a new approach regarding public talk of emerging science and technology, lay ethics is ultimately insufficient to deal with the underlying problems that stimulate their tragic tone. This paper uses a classic concept from anthropology--rites of passage--to argue that public unease is fundamentally cultural: modernity's lack of a collectively agreed upon worldview and primordial ritual structure for stewarding change. This ""cultural deficit"" may lie at the core of tragic narratives regarding emerging science and technology.","Climate Change Communication and Perception; Innovation, Sustainability, Human-Machine Systems"
https://openalex.org/W4406124494,Bifurcation Analysis of a Discrete Basener–Ross Population Model: Exploring Multiple Scenarios,2025-01-07,https://doi.org/10.3390/computation13010011,article,0,Computation,A. A. Elsadany; A. M. Yousef; S. A. Ghazwani; A. S. Zaki,Prince Sattam Bin Abdulaziz University; Suez Canal University,True,gold,https://doi.org/10.3390/computation13010011,"The Basener and Ross mathematical model is widely recognized for its ability to characterize the interaction between the population dynamics and resource utilization of Easter Island. In this study, we develop and investigate a discrete-time version of the Basener and Ross model. First, the existence and the stability of fixed points for the present model are investigated. Next, we investigated various bifurcation scenarios by establishing criteria for the occurrence of different types of codimension-one bifurcations, including flip and Neimark–Sacker bifurcations. These criteria are derived using the center manifold theorem and bifurcation theory. Furthermore, we demonstrated the existence of codimension-two bifurcations characterized by 1:2, 1:3, and 1:4 resonances, emphasizing the model’s complex dynamical structure. Numerical simulations are employed to validate and illustrate the theoretical predictions. Finally, through bifurcation diagrams, maximal Lyapunov exponents, and phase portraits, we uncover a diversity of dynamical characteristics, including limit cycles, periodic solutions, and chaotic attractors.",Mathematical and Theoretical Epidemiology and Ecology Models; Evolution and Genetic Dynamics; Plant and animal studies
https://openalex.org/W4406421702,Not all in the same boat,2025-01-15,https://doi.org/10.59391/twyyeb80,article,0,Inscriptions,Federica Dalla Costa,,True,diamond,https://doi.org/10.59391/twyyeb80,"This essay critically examines the rhetorical references and cultural/aesthetic representations framing the human predicament in the face of environmental catastrophe as an ecumenical craft. Through an analysis of the millenarian discourse encapsulated in the phrase “being in the same boat” in relation to doomsday scenarios, I critique the implicit narrative of a shared humanity that emerges in the distribution of environmental harms and risks. I argue that identity dissolution reinforces social stratifications while co-opting the rhetoric of cooperation. I provide the metaphor of the boat, rather than serving as a symbol of refuge, embodies entrenched social hierarchies, from the environmental normativity inherent in Malthusian lifeboat ethics to various depictions in climate fiction (cli-fi) and eco-fascist rhetoric. As apocalyptic thinking becomes increasingly prominent, I analyze discursive approaches surrounding existential risks, revealing how they reflect a Social Darwinist eco-survivalism that seeks to secure a place in a limited-seating vessel for the privileged.",Ecocriticism and Environmental Literature
https://openalex.org/W4406049297,Interacting with the Past: Historical Sciences and Historical Games,2025-01-03,https://doi.org/10.46938/tv.2024.629,article,0,Teorie vědy / Theory of Science,David Černín,University of Ostrava,True,diamond,https://doi.org/10.46938/tv.2024.629,"Historical video games are uniquely tied to the scientific practices of professional historians, archaeologists, and many other experts. However, since video games are an interactive medium and the most common-sensical view of history is that the past is fixed, it is clear that, at least from a representationalist point of view, there is some unresolved tension. The article explores this predicament and draws heavily from contemporary historical non-representationalism – a position that shifts focus from the idea of representing the real past to the close examination of historical discourse as a complex argumentative practice, relying on evidence and robust theoretical background. To complement the theoretical examination of the problem, the paper examines three examples from historical discourse (the Late Bronze Age collapse, cliodynamics, and Big History) and juxtaposes them against two examples of historical video games of a strategic genre that deal with related topics. It is argued that what makes video games historical is their complex relation to the ongoing historical discourse.",Digital Games and Media; Digital Humanities and Scholarship
https://openalex.org/W4406097867,Refusal as a critique of the order of things: Bifurcations and utopian longings in contemporary rural France,2025-01-01,https://doi.org/10.1162/euso_a_00012,article,0,European Societies,Jérôme Tournadre,Centre National pour la Recherche Scientifique et Technique (CNRST); Institut des Sciences Sociales du Politique; Centre National de la Recherche Scientifique; Université Paris Nanterre,True,hybrid,https://doi.org/10.1162/euso_a_00012,"Abstract This text questions the ‘theoretical hegemony’ that seems to characterize the concept of resistance when it comes to assessing a challenge to the social organization or its guardians. Refusal, which is presented here as a form of constructive defiance, in fact proves to be just as relevant for this purpose, particularly when it comes to understanding collective actions that are non-confrontational but express a critique of the order of things. This is what the ethnography of utopian collectives established in the French countryside tends to show. The women and men who compose them, individually driven by the desire to ‘no longer play the game’, slip collectively, on certain occasions, into the interstices of the social order, acting together in order to refuse certain of its social, political and economic norms. Their ways of doing things and the social relationships they then form can prefigure certain features of a ‘different future’.","French Urban and Social Studies; Education, sociology, and vocational training; Aging, Elder Care, and Social Issues"
https://openalex.org/W4406625363,"Towards 2030 and beyond: Challenges, constants, and the need to transform education",2025-01-20,https://doi.org/10.1007/s11125-024-09715-7,article,0,Prospects,Simona Popa,,False,closed,https://doi.org/10.1007/s11125-024-09715-7,,Education Systems and Policy
https://openalex.org/W4406795985,"""Preserving The Past Or The Future? Tensions Between Museums' Traditional Mandate To Preserve And Exhibit Cultural Heritage, And Their Responsibilities To The Planet And Future Generations""",2025-01-24,https://doi.org/10.29311/mr.vi27.4902,article,0,,Anne Bessette; Anaïs Roesc,,False,closed,https://doi.org/10.29311/mr.vi27.4902,"This article attempts to examine the acts of civil resistance that unfolded around artworks in museum collections in 2022-2024, with the aim of stimulating a discourse on how museums have been able - and potentially could be - to respond to these actions and the underlying claims they make. It also explores more broadly the tensions eco-activist actions have highlighted between museums' traditional mandate to preserve and exhibit cultural heritage, and their responsibilities to the planet and future generations. This article examines how museums have responded to these actions and the underlying claims they make, while also considering the wider implications of this interaction between environmental activism and cultural institutions. It raises the central question of the responsibilities of museums as cultural institutions in a world facing unprecedented environmental challenges. This article finally provides some perspectives on how these historic institutions strike a balance between preserving the past and actively engaging in the struggle for the future of the planet. Keywords: Civil Resistance, Eco-Activism, Ecological Transition, Degrowth, Conservation",Cultural Heritage Management and Preservation; American Environmental and Regional History
https://openalex.org/W4406607739,Beyond Paris: emergency imperatives for global policy and local action,2025-01-20,https://doi.org/10.1186/s42055-024-00100-y,article,0,Sustainable Earth Reviews,Peter Droege,,True,gold,https://doi.org/10.1186/s42055-024-00100-y,,"Climate Change, Adaptation, Migration"
https://openalex.org/W4406362608,Introduction,2025-01-13,https://doi.org/10.1515/9783111608051-001,book-chapter,0,De Gruyter eBooks,Ralph Birk,,False,closed,https://doi.org/10.1515/9783111608051-001,,
https://openalex.org/W4406335082,"Law, time, and (in)justice after empire: Germany's objection to colonial reparations and the chronopolitics of deflection",2025-01-13,https://doi.org/10.1017/s1752971924000113,article,0,International Theory,Sinja Graf,London School of Economics and Political Science,False,closed,https://doi.org/10.1017/s1752971924000113,"Abstract Debates on reparations for colonial atrocities highlight the relationship between international law, political time, and (in)justice. This paper examines Germany's foreclosure of reparation claims raised by descendants of survivors of its 1904–8 colonial genocide. The analysis draws on parliamentary interpellation records (1989–2021) around the question of German reparations to Namibia's Ovaherero and Nama. I argue that Germany mobilizes temporal rules of international law, especially the non-retroactivity of the Genocide Convention, to deflect from such claims. This strategy first confines the political question of colonial reparations to the international legal realm, only to then invalidate it via the temporal rule of law's non-retroactivity. I argue that this strategy enables a ‘chronopolitics of deflection’, by which Germany has pointed away from colonial reparations while directing attention to development assistance payments to Namibia. The paper relates these findings to theories of political time, arguing that Germany's reliance on the non-retroactivity of the Genocide Convention yields what I call a ‘projection of history as normatively temporalized time’. The paper concludes with critiques of the relationship between international law and colonial reparations, arguing that current invocations of inter-temporal and non-retroactive international law implicitly reiterate colonial law, thereby locking in place an unjust legal past.",International Law and Human Rights; Historical and Contemporary Political Dynamics; Global Peace and Security Dynamics
https://openalex.org/W4406327980,Skepticism and Virtue Epistemology: Wittgenstein and Sosa,2025-01-12,https://doi.org/10.3390/philosophies10010007,article,0,Philosophies,Michael Willliams,Johns Hopkins University,True,gold,https://www.mdpi.com/2409-9287/10/1/7/pdf?version=1736682950,"Ernest Sosa has long been a leading advocate of a virtue-theoretic approach to the traditional problems of epistemology. However, in a recent book his thoughts take a striking new turn. Appealing to our epistemic competencies, he argues, will not suffice to meet the skeptical challenge to our claim to have knowledge of the world around us. We must recognize that our epistemic competencies are exercised against a background of “proper default assumptions”: commitments concerning the world and our place in it that we cannot justify but can rely on without incurring epistemic fault. Sosa finds anticipations of this idea in Wittgenstein’s appeal to propositions “hinge” propositions which, though not known, “stand fast”. However, mere fast-standing beliefs, “unhinged from any broader virtue epistemology”, cannot explain how we come to have knowledge of a world whose character is independent of what we happen to think about it. I argue that the claim that our everyday knowledge of the world rests on a body of assumptions is a serious concession to skepticism, which Wittgenstein shows we need not make. Hinge propositions are not mere “standfast” beliefs: they are known with certainty. Wittgenstein offers a way of thinking about knowledge that Sosa does not consider. He also poses a challenge to commonly held views about how epistemology, to the extent that there is such a subject, should be pursued.","Epistemology, Ethics, and Metaphysics; Philosophy and Theoretical Science; Wittgensteinian philosophy and applications"
https://openalex.org/W4406004031,Exploring Gothic-Themed Lexemes and Their Cultural Connotations in English and Uzbek: An Educational Perspective,2025-01-01,https://doi.org/10.26858/ijole.v8i4.69997,article,0,International Journal of Language Education,Umid Khodjamkulov; Kudratbek Shavkat ugli Makhmudov; Diana Valerevna Abduramanova; Diana Ruzmetova; Lutfillo Akhatov; Feruza Odilovna Djabbarova,,True,gold,https://doi.org/10.26858/ijole.v8i4.69997,"This paper examines the cultural implications of Gothic-themed lexemes in English and Uzbek, emphasizing their linguistic structures and semiotic meanings as well as educational implications. We have tried to do a comparative linguistic analysis to investigate lexemes from literary texts, dictionaries, and cultural studies, revealing their thematic and cultural significance. The findings indicate similarities and differences in the Gothic lexicon of the two languages, influenced by unique historical and cultural developments. English Gothic lexemes embody themes of autonomy, enigma, and existential dread, whereas their Uzbek equivalents are interwoven with folklore and spiritual elements, highlighting communal experiences and moral dichotomies. These results emphasize the versatility of Gothic aesthetics across countries, providing fresh perspectives on cross-cultural literary and linguistic studies.","Swearing, Euphemism, Multilingualism; Linguistics, Language Diversity, and Identity; Lexicography and Language Studies"
